"URL","Status Code"
"https://www.latimes.com/opinion/story/2020-09-28/trump-income-taxes-investigation-tax-return-70000-haircuts","200"
"https://www.latimes.com/subscriptions/digital-only.html?pid_campaigns=8142_MTRDigitalWB2%2C8143_MTRDigitalWB2&int_source=on_site&int_medium=september_acquisition_footer_landing_page&int_campaign=digital_test","200"
"https://www.latimes.com/food/la-fo-re-mexico-city-taco-crawl-20190125-story.html","200"
"https://www.latimes.com/homeless-housing/story/2020-09-23/southern-california-home-prices-jump-12-percent-in-august","200"
"https://www.latimes.com/local/california/la-voice-audio-la-times-alexa-20181207-story.html","200"
"https://www.latimes.com/entertainment-arts/tv","200"
"https://www.latimes.com/topic/mexico-americas","200"
"https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/","200"
"https://www.latimes.com/politics/story/2020-09-27/trump-biden-election-violence-divided-states-of-america","200"
"https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/embed/","200"
"https://www.latimes.com/business/story/2020-09-28/trump-taxes-750-tax-payment","200"
"https://www.latimes.com/california/story/2020-09-28/detainees-at-californias-for-profit-ice-detention-centers-will-soon-be-able-to-sue-over-abuse-harm?_amp=true","200"
"https://www.latimes.com/world-nation/story/2020-09-21/sweden-spared-second-wave-coronavirus-so-far","200"
"https://www.latimes.com/sitemap","200"
"https://www.latimes.com/opinion/story/2020-09-27/black-voters-support-joe-biden","200"
"https://www.latimes.com/opinion/story/2020-09-27/venus-phosphine-discovery-life","200"
"https://www.latimes.com/california/orange-county","200"
"https://www.latimes.com/sports/clippers","200"
"https://www.latimes.com/travel/story/2020-09-25/hawaiian-airlines-will-offer-covid-tests-to-passengers-from-l-a","200"
"https://www.latimes.com/people/andrea-castillo","200"
"https://www.latimes.com/local/la-lucha-20140417-story.html","200"
"https://www.latimes.com/entertainment-arts/business/story/2020-09-28/who-is-chris-wallace-presidential-debate-moderator-fox-news","200"
"https://www.latimes.com/california/story/2020-09-26/la-countys-latest-coronavirus-numbers","200"
"https://www.latimes.com/lifestyle/story/2020-09-25/designer-masks-coverings-covid-19-pandemic","200"
"https://www.latimes.com/california/orange-county/story/2020-09-25/comparing-coronavirus-in-california-and-the-world-as-some-oc-schools-reopen","200"
"https://www.latimes.com/california/story/2019-10-11/california-bans-for-profit-prisons-and-immigrant-detention-facilities","200"
"https://www.latimes.com/california/story/2020-09-17/los-angeles-times-chicano-moratorium-project-zine","200"
"https://www.latimes.com/california/story/2020-04-24/mcfarland-city-council-votes-to-convert-prisons-to-immigrant-detention-facilities","200"
"https://www.latimes.com/sports/lakers/story/2020-09-27/column-lakers-right-choice-hiring-frank-vogel","200"
"https://www.latimes.com/business/story/2020-09-28/house-bill-faa-boeing-737-max","200"
"https://www.latimes.com/california/story/2020-09-28/suspect-pistol-whips-lapd-officer-inside-police-station","200"
"https://www.latimes.com/food","200"
"https://www.latimes.com/opinion/story/2020-09-27/stay-in-europe-well-be-here-to-care-for-our-fellow-californians","200"
"https://www.latimes.com/business/real-estate/story/2020-09-28/armie-hammer-english-tudor-for-sale-hancock-park","200"
"https://www.latimes.com/travel/story/2020-09-24/southern-california-day-trips","200"
"https://www.latimes.com/opinion/story/2020-09-28/yes-measure-j","200"
"https://www.latimes.com/business/story/2020-09-28/wall-street-claws-back-some-of-its-september-losses","200"
"https://www.latimes.com/topic/immigration","200"
"https://www.latimes.com/science/story/2020-02-29/how-this-coronavirus-kills-its-victims","200"
"https://www.latimes.com/about/pressreleases","200"
"https://www.latimes.com/sports/lakers","200"
"https://www.latimes.com/sports/00000174-bc5c-d1cd-a3f7-bcfc4c490000-123","200"
"https://www.latimes.com/newsroom-directory","200"
"https://www.latimes.com/world-nation/story/2020-07-30/the-pandemic-is-forcing-mexicans-into-an-experiment-life-without-the-fiesta","200"
"https://www.latimes.com/opinion/story/2020-09-28/trump-biden-debate-will-confirm-what-everybody-already-thinks?_amp=true","200"
"https://www.latimes.com/sports/story/2020-09-28/when-do-the-nba-finals-start-and-what-time-is-lakers-heat-game-1","200"
"https://www.latimes.com/people/dan-woike","200"
"https://www.latimes.com/games/sudoku","200"
"https://www.latimes.com/world-nation/story/2020-09-28/armenia-azerbaijan-keep-up-deadly-fight-for-disputed-region","200"
"https://www.latimes.com/sports/story/2020-07-13/optimistic-nba-players-are-betting-it-might-be-safer-in-orlando-bubble","200"
"https://www.latimes.com/archives","200"
"https://www.latimes.com/sports/story/2020-09-28/mlb-postseason-playoffs-tv-schedule-wild-card-round-dodgers-yankees","200"
"https://www.latimes.com/politics/story/2020-09-25/biden-trump-super-agers-longevity-study","200"
"https://www.latimes.com/sports/sign-up-for-full-court-text.rss","200"
"https://www.latimes.com/world-nation/story/2020-09-05/it-took-decades-to-build-mexicos-middle-class-the-coronavirus-threatens-to-demolish-it-in-a-matter-of-months","200"
"https://www.latimes.com/travel","200"
"https://www.latimes.com/world-nation/story/2020-09-28/feds-to-ship-millions-of-tests-in-bid-to-reopen-k-12-schools","200"
"https://www.latimes.com/opinion/story/2020-09-09/la-times-endorsements-november-2020-election-trump-biden","200"
"https://www.latimes.com/sports/clippers/story/2020-09-28/doc-rivers-is-out-as-clippers-coach","200"
"https://www.latimes.com/world-nation/story/2020-09-28/india-coronavirus-infections-6-million-cases","200"
"https://www.latimes.com/sports/rams/story/2020-09-28/rams-follow-to-road-loss-to-bills","200"
"https://www.latimes.com/world-nation/story/2020-09-28/gop-takes-pennsylvania-courts-ballot-deadline-to-high-court","200"
"https://www.latimes.com/sports/sign-up-for-full-court-text","200"
"https://www.latimes.com/entertainment-arts/story/2020-09-28/black-lives-matter-problem-with-breonna-taylor-t-shirts","200"
"https://www.latimes.com/california/story/2020-09-25/discovering-the-life-story-of-dr-good-who-survived-the-nazis","200"
"https://www.latimes.com/travel/story/2020-09-24/flying-during-coronavirus-travel-safety-tips","200"
"https://www.latimes.com/sports/lakers/story/2020-09-27/lakers-nuggets-game-5-takeaways-lebron-james-anthony-davis","200"
"https://www.latimes.com/sports/dodgers","200"
"https://www.latimes.com/sports/chargers/story/2020-09-28/justin-herbert-stats-chargers-rookie-qb-tyrod-taylor-tampa-bay","200"
"https://www.latimes.com/environment/story/2020-09-16/how-to-be-sustainable-during-covid-19-pandemic","200"
"https://www.latimes.com/story/2020-09-23/photos-1-officer-indicted-in-breonna-taylor-case-not-for-her-death","200"
"https://www.latimes.com/people/tania-ganguli","200"
"https://www.latimes.com/entertainment-arts","200"
"https://www.latimes.com/california/story/2020-09-28/pge-outages-affect-thousands","200"
"https://www.latimes.com/people/jonah-goldberg","200"
"https://www.latimes.com/california/story/2020-09-10/usps-shape-california-town-peanut-column-one","200"
"https://www.latimes.com/entertainment-arts/movies","200"
"https://www.latimes.com/world-nation/story/2020-09-25/jewish-high-holidays-clash-second-coronavirus-lockdown-israel","200"
"https://www.latimes.com/executive-team","200"
"https://www.latimes.com/sports/story/2020-09-28/new-york-jets-adam-gase-nfl-coach-hot-seat","200"
"https://www.latimes.com/about/la-privacypolicy-20180703-story.html","301"
"https://www.latimes.com/food/recipes","200"
"https://www.latimes.com/people/kate-linthicum","200"
"https://www.latimes.com/science/story/2020-09-08/astrazeneca-covid19-vaccine-tests-paused-participant-becomes-ill","200"
"https://www.latimes.com/science/newsletter/2020-09-25/coronavirus-today-friday-sept-25-trump-florida-pandemic-response-coronavirus-today","200"
"https://www.latimes.com/entertainment-arts/story/2020-09-28/violins-of-hope-tour-canceled-covid","200"
"https://www.latimes.com/homeless-housing/story/2020-05-14/la-fi-fannie-mae-freddie-mac-mortgage-deferral","200"
"https://www.latimes.com/california/story/2020-09-28/photos-napa-and-sonoma-counties-under-assault-from-glass-and-shady-fires","200"
"https://www.latimes.com/about/public-affairs","200"
"https://www.latimes.com/terms-of-service.rss","200"
"https://www.latimes.com/world-nation/story/2020-09-21/la-na-col1-black-militias-minnesota","200"
"https://www.latimes.com/world-nation/story/2020-09-18/out-of-work-mexicos-luchadores-struggle-to-get-by?_amp=true","200"
"https://www.latimes.com/games","200"
"https://www.latimes.com/food/story/2020-09-24/rise-of-the-ghost-kitchens","200"
"https://www.latimes.com/opinion/story/2020-09-27/black-reporter-racism-los-angeles-times-newsroom","200"
"https://www.latimes.com/entertainment-arts/business/story/2020-09-23/marvel-black-widow-2021-delay-coronavirus","200"
"https://www.latimes.com/espanol/california","200"
"https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/reopening-across-counties/","200"
"https://www.latimes.com/environment/story/2020-09-11/your-questions-about-air-quality-answered","200"
"https://www.latimes.com/world-nation/story/2020-09-27/nearly-1m-who-died-of-covid-19-also-illuminated-treatment","200"
"https://www.latimes.com/world-nation/story/2020-09-23/trudeau-says-canada-is-in-a-second-covid-19-wave","200"
"https://www.latimes.com/politics","200"
"https://www.latimes.com/lifestyle","200"
"https://www.latimes.com/california/story/2020-09-28/brush-fire-threatening-homes-in-santa-clarita-amid-red-flag-conditions","200"
"https://www.latimes.com/opinion/story/2020-09-18/cornavirus-pandemic-sourdough-cooking-virginia-woolff","200"
"https://www.latimes.com/california/story/2020-08-28/few-preschoolers-catch-coronavirus-data","200"
"https://www.latimes.com/politics/story/2020-06-22/vote-by-mail-trump-biden-facts","200"
"https://www.latimes.com/world-nation/story/2020-09-23/coronavirus-saudi-arabia-lift-ban-mecca-pilgrimage","200"
"https://www.latimes.com/sports/dodgers/story/2020-09-28/dodgers-catchers-will-smith-austin-barnes-mlb-playoffs-brewers","200"
"https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/orange-county/","200"
"https://www.latimes.com/weather","200"
"https://www.latimes.com/business/story/2020-09-22/scam-utility-calls","200"
"https://www.latimes.com/brandpublishing","200"
"https://www.latimes.com/politics/story/2020-09-18/ruth-bader-ginsburg-trump-biden-mcconnell-politics","200"
"https://www.latimes.com/california/story/2020-09-28/santa-rosa-residents-flee-hoping-their-homes-survive-as-fire-bears-down","200"
"https://www.latimes.com/sports/story/2020-09-28/preakness-stakes-draw-authentic-favorite-kentucky-derby-bob-baffert","200"
"https://www.latimes.com/california/story/2020-09-27/times-photos-california-fires","200"
"https://www.latimes.com/sports/rams","200"
"https://www.latimes.com/obituaries/story/2020-09-28/keith-hufnagel-dies-skateboarder-streetwear-brand-huf-obituary","200"
"https://www.latimes.com/topic/health.rss","200"
"https://www.latimes.com/business/story/2020-09-19/hotels-out-of-business-covid-pandemic","200"
"https://www.latimes.com/travel/story/2020-09-25/how-clean-is-laxs-indoor-air","200"
